image-uri,image-id,product-set-id,product-id,product-category,product-display-name,labels,bounding-poly
gs://kolban-fashion-products/fashion-dataset/images/12347.jpg,,my_product_set,12347,apparel-v2,Fastrack Men Red Manhattan Regular Fit Solid Formal Shirt,,
gs://kolban-fashion-products/fashion-dataset/images/55480.jpg,,my_product_set,55480,apparel-v2,Revlon Colorstay Chocolates Lip Liner,,
gs://kolban-fashion-products/fashion-dataset/images/26172.jpg,,my_product_set,26172,apparel-v2,Rocia Women Metallic Casual Sandals,,
gs://kolban-fashion-products/fashion-dataset/images/13295.jpg,,my_product_set,13295,apparel-v2,Gini and Jony Kids Girls Printed Pink Tops,,
gs://kolban-fashion-products/fashion-dataset/images/51020.jpg,,my_product_set,51020,apparel-v2,Enamor Lantana Coloured Bra,,
gs://kolban-fashion-products/fashion-dataset/images/35565.jpg,,my_product_set,35565,apparel-v2,Arrow Men Brown Shoes,,
gs://kolban-fashion-products/fashion-dataset/images/47145.jpg,,my_product_set,47145,apparel-v2,Be For Bag Women Combo pack Tote Bags,,
gs://kolban-fashion-products/fashion-dataset/images/23400.jpg,,my_product_set,23400,apparel-v2,Spykar Women Blue Jeans,,
gs://kolban-fashion-products/fashion-dataset/images/48931.jpg,,my_product_set,48931,apparel-v2,Lucera Women Silver Ring,,
gs://kolban-fashion-products/fashion-dataset/images/17635.jpg,,my_product_set,17635,apparel-v2,Puma Women Darsey Purple Scarf,,
gs://kolban-fashion-products/fashion-dataset/images/45276.jpg,,my_product_set,45276,apparel-v2,Lino Perros Women Blue Wallet,,
gs://kolban-fashion-products/fashion-dataset/images/4151.jpg,,my_product_set,4151,apparel-v2,Nike Men's Air Max Black Green Black Shoe,,
gs://kolban-fashion-products/fashion-dataset/images/36784.jpg,,my_product_set,36784,apparel-v2,Maxima Men Silver Dial Scuba Watch,,
gs://kolban-fashion-products/fashion-dataset/images/21733.jpg,,my_product_set,21733,apparel-v2,Catwalk Women Casual Brown Flats,,
gs://kolban-fashion-products/fashion-dataset/images/15506.jpg,,my_product_set,15506,apparel-v2,Rockport Men OC Plaintoe Black Formal Shoes,,
gs://kolban-fashion-products/fashion-dataset/images/53313.jpg,,my_product_set,53313,apparel-v2,Locomotive Men Navy Blue T-shirt,,
gs://kolban-fashion-products/fashion-dataset/images/5083.jpg,,my_product_set,5083,apparel-v2,Wrangler Men's Colorful Chest Tape Polo Blue T-shirt,,
gs://kolban-fashion-products/fashion-dataset/images/10848.jpg,,my_product_set,10848,apparel-v2,Wrangler Men Blue T-shirt,,
